path,participant_id,sequence_id,sign,label
train_landmark_files/37055/383919202.parquet,37055,383919202,cat,38
train_landmark_files/62590/3511887373.parquet,62590,3511887373,for,88
train_landmark_files/49445/3510011105.parquet,49445,3510011105,thirsty,218
train_landmark_files/30680/1052878223.parquet,30680,1052878223,after,1
train_landmark_files/25571/2755808322.parquet,25571,2755808322,dry,65
train_landmark_files/37055/2327639018.parquet,37055,2327639018,yourself,246
train_landmark_files/2044/1325607473.parquet,2044,1325607473,grandma,99
train_landmark_files/29302/2540181359.parquet,29302,2540181359,hello,113
train_landmark_files/62590/1014384002.parquet,62590,1014384002,fall,74
train_landmark_files/26734/3047694056.parquet,26734,3047694056,time,220
train_landmark_files/28656/1692733607.parquet,28656,1692733607,noisy,154
train_landmark_files/2044/871473071.parquet,2044,871473071,yesterday,245
train_landmark_files/34503/281706740.parquet,34503,281706740,store,207
train_landmark_files/34503/1257389825.parquet,34503,1257389825,shoe,196
train_landmark_files/37055/1513344239.parquet,37055,1513344239,awake,11
train_landmark_files/2044/4276854282.parquet,2044,4276854282,ear,68
train_landmark_files/26734/334697703.parquet,26734,334697703,talk,212
train_landmark_files/2044/3227469732.parquet,2044,3227469732,horse,119
train_landmark_files/2044/3423934127.parquet,2044,3423934127,closet,47
train_landmark_files/18796/3389618703.parquet,18796,3389618703,cut,53
train_landmark_files/62590/4191204413.parquet,62590,4191204413,why,240
train_landmark_files/2044/2651107289.parquet,2044,2651107289,jacket,125
train_landmark_files/22343/1485856881.parquet,22343,1485856881,dad,55
train_landmark_files/36257/2497296377.parquet,36257,2497296377,zipper,249
train_landmark_files/36257/2604529615.parquet,36257,2604529615,think,217
train_landmark_files/53618/299850114.parquet,53618,299850114,garbage,91
train_landmark_files/37779/2328807945.parquet,37779,2328807945,hello,113
train_landmark_files/30680/1592018075.parquet,30680,1592018075,awake,11
train_landmark_files/26734/1590338948.parquet,26734,1590338948,happy,105
train_landmark_files/2044/732197348.parquet,2044,732197348,listen,135
train_landmark_files/61333/688871047.parquet,61333,688871047,mouse,148
train_landmark_files/28656/3353415084.parquet,28656,3353415084,hot,120
train_landmark_files/53618/3668821866.parquet,53618,3668821866,toothbrush,224
train_landmark_files/18796/345118063.parquet,18796,345118063,brother,30
train_landmark_files/22343/4209490190.parquet,22343,4209490190,weus,236
train_landmark_files/61333/864625259.parquet,61333,864625259,sleepy,200
train_landmark_files/37779/2718882315.parquet,37779,2718882315,on,160
train_landmark_files/32319/1466919611.parquet,32319,1466919611,apple,8
train_landmark_files/27610/608278892.parquet,27610,608278892,mad,138
train_landmark_files/62590/363356195.parquet,62590,363356195,bug,32
train_landmark_files/49445/1580503975.parquet,49445,1580503975,hello,113
train_landmark_files/32319/867176941.parquet,32319,867176941,make,139
train_landmark_files/61333/1790969259.parquet,61333,1790969259,find,78
train_landmark_files/62590/1969115392.parquet,62590,1969115392,frenchfries,89
train_landmark_files/36257/1689497115.parquet,36257,1689497115,girl,94
train_landmark_files/16069/1357884955.parquet,16069,1357884955,cheek,41
train_landmark_files/2044/2764376091.parquet,2044,2764376091,drop,64
train_landmark_files/55372/2324092051.parquet,55372,2324092051,zipper,249
train_landmark_files/28656/2443880139.parquet,28656,2443880139,bedroom,18
train_landmark_files/61333/3317351459.parquet,61333,3317351459,backyard,12
train_landmark_files/18796/2500520598.parquet,18796,2500520598,milk,142
train_landmark_files/26734/456918171.parquet,26734,456918171,hello,113
train_landmark_files/18796/1543913382.parquet,18796,1543913382,airplane,2
train_landmark_files/61333/83608846.parquet,61333,83608846,look,136
train_landmark_files/2044/2010962275.parquet,2044,2010962275,gum,103
train_landmark_files/27610/140423574.parquet,27610,140423574,dryer,66
train_landmark_files/2044/1130991358.parquet,2044,1130991358,on,160
train_landmark_files/53618/1862364133.parquet,53618,1862364133,for,88
train_landmark_files/62590/2592807177.parquet,62590,2592807177,make,139
train_landmark_files/16069/1519898325.parquet,16069,1519898325,fireman,82
train_landmark_files/37779/1438612660.parquet,37779,1438612660,owl,165
train_landmark_files/4718/647085727.parquet,4718,647085727,green,102
train_landmark_files/55372/2564677459.parquet,55372,2564677459,fish,84
train_landmark_files/2044/2358696376.parquet,2044,2358696376,goose,98
train_landmark_files/55372/2509506508.parquet,55372,2509506508,yes,244
train_landmark_files/2044/293733235.parquet,2044,293733235,bye,33
train_landmark_files/27610/835175494.parquet,27610,835175494,person,170
train_landmark_files/53618/3429114445.parquet,53618,3429114445,shhh,194
train_landmark_files/29302/2841930866.parquet,29302,2841930866,sticky,206
train_landmark_files/2044/3664532238.parquet,2044,3664532238,girl,94
train_landmark_files/37779/3097577180.parquet,37779,3097577180,tree,227
train_landmark_files/29302/3129246218.parquet,29302,3129246218,thirsty,218
train_landmark_files/4718/4162248504.parquet,4718,4162248504,cut,53
train_landmark_files/55372/849340688.parquet,55372,849340688,please,173
train_landmark_files/61333/1308776473.parquet,61333,1308776473,hesheit,115
train_landmark_files/36257/3196126130.parquet,36257,3196126130,flower,86
train_landmark_files/18796/1689296366.parquet,18796,1689296366,drink,63
train_landmark_files/61333/2838602018.parquet,61333,2838602018,thirsty,218
train_landmark_files/37055/3518530721.parquet,37055,3518530721,fireman,82
train_landmark_files/32319/3567800940.parquet,32319,3567800940,milk,142
train_landmark_files/25571/343967717.parquet,25571,343967717,owl,165
train_landmark_files/37055/1378551929.parquet,37055,1378551929,lion,133
train_landmark_files/49445/2605981589.parquet,49445,2605981589,dog,58
train_landmark_files/25571/2514603140.parquet,25571,2514603140,smile,201
train_landmark_files/36257/2935544615.parquet,36257,2935544615,eye,72
train_landmark_files/27610/1213857134.parquet,27610,1213857134,table,211
train_landmark_files/29302/2823232063.parquet,29302,2823232063,stay,205
train_landmark_files/61333/2497546226.parquet,61333,2497546226,food,87
train_landmark_files/37055/2754378325.parquet,37055,2754378325,ear,68
train_landmark_files/2044/2938389527.parquet,2044,2938389527,scissors,192
train_landmark_files/49445/217520168.parquet,49445,217520168,lion,133
train_landmark_files/22343/1963112343.parquet,22343,1963112343,frenchfries,89
train_landmark_files/53618/1016693705.parquet,53618,1016693705,potty,176
train_landmark_files/25571/797963017.parquet,25571,797963017,sticky,206
train_landmark_files/29302/2776100617.parquet,29302,2776100617,brown,31
train_landmark_files/53618/848095024.parquet,53618,848095024,pretty,178
train_landmark_files/37055/1099370557.parquet,37055,1099370557,yes,244
train_landmark_files/62590/3250983973.parquet,62590,3250983973,gum,103
train_landmark_files/28656/3373757597.parquet,28656,3373757597,gum,103
train_landmark_files/27610/1814936052.parquet,27610,1814936052,wolf,242
train_landmark_files/55372/3643975893.parquet,55372,3643975893,carrot,37
train_landmark_files/2044/3069428860.parquet,2044,3069428860,doll,59
train_landmark_files/55372/1262081885.parquet,55372,1262081885,stairs,204
train_landmark_files/29302/2285806555.parquet,29302,2285806555,cheek,41
train_landmark_files/55372/699896830.parquet,55372,699896830,bad,13
train_landmark_files/2044/1516741877.parquet,2044,1516741877,cloud,48
train_landmark_files/27610/464074120.parquet,27610,464074120,high,117
train_landmark_files/36257/3170395201.parquet,36257,3170395201,bee,19
train_landmark_files/26734/1210966888.parquet,26734,1210966888,dryer,66
train_landmark_files/27610/2399139548.parquet,27610,2399139548,sun,210
train_landmark_files/30680/636010749.parquet,30680,636010749,for,88
train_landmark_files/55372/492274242.parquet,55372,492274242,on,160
train_landmark_files/61333/4065049565.parquet,61333,4065049565,tree,227
train_landmark_files/37779/2694892183.parquet,37779,2694892183,on,160
train_landmark_files/37055/1707467238.parquet,37055,1707467238,hungry,121
train_landmark_files/37055/2090099436.parquet,37055,2090099436,happy,105
train_landmark_files/25571/1945627428.parquet,25571,1945627428,ear,68
train_landmark_files/22343/1731370085.parquet,22343,1731370085,will,241
train_landmark_files/37055/852198094.parquet,37055,852198094,man,140
train_landmark_files/18796/291427205.parquet,18796,291427205,eye,72
train_landmark_files/2044/339415019.parquet,2044,339415019,tomorrow,221
train_landmark_files/49445/3815922649.parquet,49445,3815922649,think,217
train_landmark_files/29302/887314955.parquet,29302,887314955,tomorrow,221
train_landmark_files/37779/3400868822.parquet,37779,3400868822,better,22
train_landmark_files/61333/2124314095.parquet,61333,2124314095,kitty,129
train_landmark_files/37779/1896739585.parquet,37779,1896739585,tomorrow,221
train_landmark_files/61333/2964463433.parquet,61333,2964463433,wet,235
train_landmark_files/34503/1726618628.parquet,34503,1726618628,many,141
train_landmark_files/28656/301332296.parquet,28656,301332296,minemy,143
train_landmark_files/29302/3771656201.parquet,29302,3771656201,orange,162
train_landmark_files/26734/1799041790.parquet,26734,1799041790,first,83
train_landmark_files/53618/1669233889.parquet,53618,1669233889,bed,17
train_landmark_files/61333/2693153438.parquet,61333,2693153438,think,217
train_landmark_files/37779/2243223860.parquet,37779,2243223860,if,123
train_landmark_files/28656/307775203.parquet,28656,307775203,mouth,149
train_landmark_files/16069/1637078562.parquet,16069,1637078562,kiss,128
train_landmark_files/18796/2460606718.parquet,18796,2460606718,thankyou,214
train_landmark_files/30680/4075032798.parquet,30680,4075032798,book,28
train_landmark_files/55372/460940325.parquet,55372,460940325,pool,175
train_landmark_files/30680/3988253204.parquet,30680,3988253204,hate,107
train_landmark_files/36257/885150098.parquet,36257,885150098,sad,189
train_landmark_files/55372/2842352896.parquet,55372,2842352896,gum,103
train_landmark_files/16069/1886252068.parquet,16069,1886252068,better,22
train_landmark_files/28656/3134577266.parquet,28656,3134577266,potty,176
train_landmark_files/29302/1486729526.parquet,29302,1486729526,chair,40
train_landmark_files/30680/1622524222.parquet,30680,1622524222,mouse,148
train_landmark_files/34503/371590861.parquet,34503,371590861,mitten,144
train_landmark_files/37779/2430749047.parquet,37779,2430749047,dad,55
train_landmark_files/62590/1697139775.parquet,62590,1697139775,underwear,229
train_landmark_files/49445/1523655972.parquet,49445,1523655972,grandpa,100
train_landmark_files/37055/4186297409.parquet,37055,4186297409,grandma,99
train_landmark_files/36257/1247288888.parquet,36257,1247288888,green,102
train_landmark_files/49445/2822995330.parquet,49445,2822995330,puppy,179
train_landmark_files/37779/3962673377.parquet,37779,3962673377,TV,0
train_landmark_files/37055/85760990.parquet,37055,85760990,see,193
train_landmark_files/32319/503127259.parquet,32319,503127259,animal,5
train_landmark_files/62590/4222175255.parquet,62590,4222175255,helicopter,112
train_landmark_files/32319/3258059377.parquet,32319,3258059377,fast,76
train_landmark_files/53618/3610147174.parquet,53618,3610147174,girl,94
train_landmark_files/28656/1808540890.parquet,28656,1808540890,haveto,109
train_landmark_files/29302/48220514.parquet,29302,48220514,potty,176
train_landmark_files/27610/958477452.parquet,27610,958477452,snow,203
train_landmark_files/62590/350923656.parquet,62590,350923656,that,215
train_landmark_files/29302/419298799.parquet,29302,419298799,into,124
train_landmark_files/4718/1565543589.parquet,4718,1565543589,lips,134
train_landmark_files/62590/1278930272.parquet,62590,1278930272,jacket,125
train_landmark_files/22343/792828068.parquet,22343,792828068,dance,56
train_landmark_files/30680/1008873903.parquet,30680,1008873903,bed,17
train_landmark_files/55372/2550460308.parquet,55372,2550460308,green,102
train_landmark_files/34503/2126930485.parquet,34503,2126930485,fine,79
train_landmark_files/55372/1021460879.parquet,55372,1021460879,lion,133
train_landmark_files/25571/3466634757.parquet,25571,3466634757,bath,15
train_landmark_files/32319/4092941336.parquet,32319,4092941336,arm,9
train_landmark_files/61333/3983588212.parquet,61333,3983588212,cry,52
train_landmark_files/16069/2773293249.parquet,16069,2773293249,grass,101
train_landmark_files/27610/1185916724.parquet,27610,1185916724,room,188
train_landmark_files/49445/3331410637.parquet,49445,3331410637,shhh,194
train_landmark_files/49445/312414885.parquet,49445,312414885,stairs,204
train_landmark_files/2044/2678991839.parquet,2044,2678991839,all,3
train_landmark_files/26734/1839924381.parquet,26734,1839924381,ear,68
train_landmark_files/27610/1686931217.parquet,27610,1686931217,ride,187
train_landmark_files/37055/406374615.parquet,37055,406374615,owie,164
train_landmark_files/62590/3004790341.parquet,62590,3004790341,goose,98
train_landmark_files/28656/3099397950.parquet,28656,3099397950,shirt,195
train_landmark_files/62590/915135124.parquet,62590,915135124,cat,38
train_landmark_files/34503/190459155.parquet,34503,190459155,green,102
train_landmark_files/53618/1027749514.parquet,53618,1027749514,police,174
train_landmark_files/30680/2634343435.parquet,30680,2634343435,fall,74
train_landmark_files/53618/703939731.parquet,53618,703939731,all,3
train_landmark_files/26734/2962041656.parquet,26734,2962041656,will,241
train_landmark_files/27610/1557392281.parquet,27610,1557392281,mitten,144
train_landmark_files/34503/442400179.parquet,34503,442400179,time,220
train_landmark_files/49445/365660025.parquet,49445,365660025,after,1
train_landmark_files/49445/1528180385.parquet,49445,1528180385,bird,23
train_landmark_files/61333/1498181661.parquet,61333,1498181661,hate,107
train_landmark_files/16069/3487026646.parquet,16069,3487026646,fast,76
train_landmark_files/55372/2615685900.parquet,55372,2615685900,doll,59
train_landmark_files/62590/4176704041.parquet,62590,4176704041,wait,232
train_landmark_files/16069/2830634012.parquet,16069,2830634012,give,95
train_landmark_files/49445/496240068.parquet,49445,496240068,doll,59
train_landmark_files/22343/3359881416.parquet,22343,3359881416,boat,27
train_landmark_files/36257/3811991292.parquet,36257,3811991292,hungry,121
